order_id,quantity,item_name,choice_description,price_numeric,price_per_item,Coke,date
96,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-07
97,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25,9.25,False,2018-01-16
97,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-16
97,1,Chips,,2.15,2.15,False,2018-01-16
98,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,False,2018-01-13
98,2,Chips,,4.3,2.15,False,2018-01-13
98,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-13
99,1,Veggie Burrito,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Guacamole]]",11.25,11.25,False,2018-01-18
99,1,Chips,,2.15,2.15,False,2018-01-18
100,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]",8.99,8.99,False,2018-01-15
100,1,Canned Soda,[Mountain Dew],1.09,1.09,False,2018-01-15
101,1,Steak Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-29
101,1,Chips and Guacamole,,3.99,3.99,False,2018-01-29
102,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-27
102,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-27
102,1,Chips and Roasted Chili Corn Salsa,,2.95,2.95,False,2018-01-27
103,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-01
103,2,Chips and Tomatillo Green Chili Salsa,,5.9,2.95,False,2018-01-01
103,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25,9.25,False,2018-01-01
103,1,Carnitas Soft Tacos,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Pinto Beans, Cheese]]",9.25,9.25,False,2018-01-01
103,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-01
104,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese]]",9.25,9.25,False,2018-01-28
104,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-28
105,2,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",17.5,8.75,False,2018-01-26
106,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-11
106,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Pinto Beans, Cheese, Sour Cream]]",9.25,9.25,False,2018-01-11
107,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-23
108,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Lettuce]]",8.99,8.99,False,2018-01-20
108,1,Canned Soda,[Mountain Dew],1.09,1.09,False,2018-01-20
108,1,Canned Soda,[Dr. Pepper],1.09,1.09,False,2018-01-20
108,1,Canned Soda,[Mountain Dew],1.09,1.09,False,2018-01-20
108,1,Barbacoa Burrito,"[[Tomatillo-Red Chili Salsa (Hot), Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium)], [Rice, Pinto Beans, Cheese]]",8.99,8.99,False,2018-01-20
109,1,Chicken Salad,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-18
109,1,Canned Soda,[Diet Dr. Pepper],1.09,1.09,False,2018-01-18
110,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,False,2018-01-01
110,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-01
110,1,Barbacoa Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,False,2018-01-01
110,1,Barbacoa Crispy Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,False,2018-01-01
111,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-06
111,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese]]",8.75,8.75,False,2018-01-06
112,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-10
112,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-10
113,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]",8.99,8.99,False,2018-01-25
113,1,Canned Soda,[Mountain Dew],1.09,1.09,False,2018-01-25
114,1,Steak Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-06
114,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-06
115,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice]]",8.99,8.99,False,2018-01-07
115,1,Chips and Fresh Tomato Salsa,,2.39,2.39,False,2018-01-07
116,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,False,2018-01-12
116,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-12
117,1,Barbacoa Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-16
117,1,Chips and Guacamole,,3.99,3.99,False,2018-01-16
118,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,False,2018-01-10
118,1,Chips and Tomatillo-Green Chili Salsa,,2.39,2.39,False,2018-01-10
119,1,Chicken Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-29
119,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-29
120,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]",8.49,8.49,False,2018-01-09
120,1,Side of Chips,,1.69,1.69,False,2018-01-09
121,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,False,2018-01-10
121,1,Chips and Guacamole,,3.99,3.99,False,2018-01-10
122,1,Steak Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Lettuce]]",8.99,8.99,False,2018-01-08
122,1,Side of Chips,,1.69,1.69,False,2018-01-08
122,1,Canned Soda,[Coca Cola],1.09,1.09,False,2018-01-08
123,2,Steak Salad Bowl,"[Tomatillo Red Chili Salsa, [Black Beans, Cheese, Guacamole]]",23.78,11.89,False,2018-01-21
124,2,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",17.5,8.75,False,2018-01-08
124,1,Chips,,2.15,2.15,False,2018-01-08
124,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-08
125,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Lettuce]]",9.25,9.25,False,2018-01-15
125,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-15
125,1,Veggie Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-15
125,1,Chips and Guacamole,,4.45,4.45,False,2018-01-15
126,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-04
126,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-04
127,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-15
127,1,Canned Soft Drink,[Sprite],1.25,1.25,False,2018-01-15
128,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",9.25,9.25,False,2018-01-03
128,1,Chips and Guacamole,,4.45,4.45,False,2018-01-03
128,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Lettuce, Guacamole, Sour Cream, Cheese, Black Beans, Rice]]",11.25,11.25,False,2018-01-03
129,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole]]",11.75,11.75,False,2018-01-02
129,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Rice, Cheese, Guacamole]]",11.75,11.75,False,2018-01-02
129,1,6 Pack Soft Drink,[Sprite],6.49,6.49,False,2018-01-02
130,1,Steak Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), Lettuce]",8.99,8.99,False,2018-01-18
130,1,Chips and Tomatillo-Red Chili Salsa,,2.39,2.39,False,2018-01-18
131,1,Chicken Bowl,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-29
131,1,Chips and Fresh Tomato Salsa,,2.39,2.39,False,2018-01-29
132,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-25
132,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-25
132,1,Chips,,2.15,2.15,False,2018-01-25
133,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]",8.99,8.99,False,2018-01-12
133,1,Side of Chips,,1.69,1.69,False,2018-01-12
134,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,False,2018-01-11
134,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-11
134,1,Chips,,2.15,2.15,False,2018-01-11
135,1,Chips and Guacamole,,4.45,4.45,False,2018-01-30
135,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-30
136,1,Chicken Soft Tacos,"[Tomatillo-Red Chili Salsa (Hot), Fajita Veggies]",8.49,8.49,False,2018-01-30
136,1,Steak Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Cheese, Lettuce]]",8.99,8.99,False,2018-01-30
137,2,Chicken Salad Bowl,"[Fresh Tomato Salsa, Fajita Vegetables]",17.5,8.75,False,2018-01-25
138,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]",8.49,8.49,False,2018-01-01
138,1,Canned Soda,[Diet Coke],1.09,1.09,True,2018-01-01
138,1,Bottled Water,,1.09,1.09,False,2018-01-01
139,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Sour Cream]]",8.75,8.75,False,2018-01-08
139,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-08
139,1,Chips,,2.15,2.15,False,2018-01-08
140,1,Steak Burrito,"[Fresh Tomato (Mild), [Lettuce, Guacamole, Rice, Cheese]]",11.08,11.08,False,2018-01-24
141,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-29
141,1,Chicken Soft Tacos,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Fajita Veggies, Cheese, Lettuce]]",8.49,8.49,False,2018-01-29
142,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), Rice]",8.99,8.99,False,2018-01-10
142,1,Chips and Fresh Tomato Salsa,,2.39,2.39,False,2018-01-10
143,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese]]",8.75,8.75,False,2018-01-22
143,1,Chips,,2.15,2.15,False,2018-01-22
143,1,Bottled Water,,1.5,1.5,False,2018-01-22
144,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-27
144,1,Chips,,2.15,2.15,False,2018-01-27
145,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-19
145,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Sour Cream]]",8.49,8.49,False,2018-01-19
146,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-09
146,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Lettuce]]",9.25,9.25,False,2018-01-09
147,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Cheese, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-09
147,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-09
148,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-26
148,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,False,2018-01-26
148,1,Chips and Guacamole,,4.45,4.45,False,2018-01-26
148,1,6 Pack Soft Drink,[Diet Coke],6.49,6.49,True,2018-01-26
149,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-10
149,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-10
149,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-10
149,1,Chips and Guacamole,,4.45,4.45,False,2018-01-10
149,1,Canned Soft Drink,[Lemonade],1.25,1.25,False,2018-01-10
149,1,Canned Soft Drink,[Sprite],1.25,1.25,False,2018-01-10
150,1,Chicken Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-13
150,1,Chips and Tomatillo-Red Chili Salsa,,2.39,2.39,False,2018-01-13
150,2,Canned Soda,[Diet Coke],2.18,1.09,True,2018-01-13
151,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Cheese]]",8.49,8.49,False,2018-01-11
151,2,Canned Soda,[Coca Cola],2.18,1.09,False,2018-01-11
152,2,Steak Burrito,"[Fresh Tomato (Mild), [Lettuce, Guacamole, Rice, Cheese]]",22.16,11.08,False,2018-01-02
153,2,Chicken Soft Tacos,"[Fresh Tomato Salsa, Sour Cream]",17.5,8.75,False,2018-01-17
154,1,Chicken Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-03
154,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-03
154,1,6 Pack Soft Drink,[Coke],6.49,6.49,False,2018-01-03
155,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-20
155,1,Izze,[Blackberry],3.39,3.39,False,2018-01-20
155,1,Izze,[Grapefruit],3.39,3.39,False,2018-01-20
156,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-11
156,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-11
157,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-19
157,1,Chips,,2.15,2.15,False,2018-01-19
158,1,Chicken Crispy Tacos,"[Tomatillo Green Chili Salsa, [Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-15
158,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,False,2018-01-15
159,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-13
159,1,Canned Soft Drink,[Diet Coke],1.35,1.25,True,2018-01-13
160,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-14
160,1,Canned Soda,[Diet Coke],1.09,1.09,True,2018-01-14
161,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-21
161,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream]]",8.75,8.75,False,2018-01-21
162,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese]]",9.25,9.25,False,2018-01-05
162,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-05
163,1,Barbacoa Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-01
163,1,Bottled Water,,1.5,1.5,False,2018-01-01
164,1,Steak Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Black Beans, Sour Cream]]",8.99,8.99,False,2018-01-23
164,1,Canned Soda,[Mountain Dew],1.09,1.09,False,2018-01-23
165,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.25,11.25,False,2018-01-05
165,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-05
165,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-05
166,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.25,11.25,False,2018-01-05
166,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Fajita Vegetables, Sour Cream, Cheese, Lettuce, Guacamole]]",11.75,11.75,False,2018-01-05
166,1,Chips,,2.15,2.15,False,2018-01-05
167,1,Barbacoa Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-28
167,1,Side of Chips,,1.69,1.69,False,2018-01-28
168,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-01
168,1,6 Pack Soft Drink,[Diet Coke],6.49,6.49,True,2018-01-01
169,1,Chicken Burrito,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",8.75,8.75,False,2018-01-03
169,1,Steak Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream]]",9.25,9.25,False,2018-01-03
170,1,Chicken Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-23
170,1,Chips and Guacamole,,4.45,4.45,False,2018-01-23
170,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-23
171,1,Veggie Burrito,"[Tomatillo Green Chili Salsa, Guacamole]",11.25,11.25,False,2018-01-17
171,1,Chips and Guacamole,,4.45,4.45,False,2018-01-17
172,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.49,8.49,False,2018-01-26
172,1,Barbacoa Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-26
173,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese]]",8.49,8.49,False,2018-01-25
173,1,Carnitas Bowl,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Rice, Cheese, Lettuce]]",8.99,8.99,False,2018-01-25
174,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-11
174,1,Canned Soft Drink,[Sprite],1.25,1.25,False,2018-01-11
175,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.75,11.75,False,2018-01-07
175,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-07
176,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.75,11.75,False,2018-01-29
176,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",9.25,9.25,False,2018-01-29
176,1,Chips and Guacamole,,4.45,4.45,False,2018-01-29
177,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,False,2018-01-27
177,1,Chips,,2.15,2.15,False,2018-01-27
178,3,Chicken Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Fajita Veggies, Cheese, Guacamole, Lettuce]]",32.94,10.979999999999999,False,2018-01-11
179,1,Canned Soft Drink,[Coke],1.25,1.25,False,2018-01-22
179,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Sour Cream, Cheese, Guacamole]]",11.25,11.25,False,2018-01-22
180,1,Steak Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.48,11.48,False,2018-01-27
180,1,Side of Chips,,1.69,1.69,False,2018-01-27
180,1,Canned Soda,[Dr. Pepper],1.09,1.09,False,2018-01-27
181,2,Chicken Bowl,[Tomatillo Red Chili Salsa],17.5,8.75,False,2018-01-06
182,1,Chips and Guacamole,,4.45,4.45,False,2018-01-12
182,1,6 Pack Soft Drink,[Diet Coke],6.49,6.49,True,2018-01-12
182,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese]]",9.25,9.25,False,2018-01-12
183,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-14
183,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-14
184,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-21
184,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Lettuce]]",8.75,8.75,False,2018-01-21
184,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-21
184,1,Chips,,2.15,2.15,False,2018-01-21
184,1,Chips and Fresh Tomato Salsa,,2.95,2.95,False,2018-01-21
185,2,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Sour Cream, Lettuce]]",17.5,8.75,False,2018-01-19
186,1,Chicken Soft Tacos,"[[Tomatillo-Red Chili Salsa (Hot), Roasted Chili Corn Salsa (Medium)], [Guacamole, Cheese, Sour Cream]]",10.98,10.98,False,2018-01-11
186,1,Steak Bowl,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Rice, Cheese, Sour Cream, Guacamole]]",11.48,11.48,False,2018-01-11
186,1,Barbacoa Crispy Tacos,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Cheese, Sour Cream, Guacamole]]",11.48,11.48,False,2018-01-11
186,1,Izze,[Grapefruit],3.39,3.39,False,2018-01-11
187,1,Steak Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Rice, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-12
187,1,Side of Chips,,1.69,1.69,False,2018-01-12
188,1,Carnitas Bowl,"[Tomatillo-Red Chili Salsa (Hot), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,8.99,False,2018-01-22
188,1,Canned Soda,[Coca Cola],1.09,1.09,False,2018-01-22
189,1,Veggie Burrito,"[[Roasted Chili Corn Salsa (Medium), Fresh Tomato Salsa (Mild)], [Rice, Black Beans, Pinto Beans, Fajita Veggies, Guacamole, Lettuce]]",10.98,10.98,False,2018-01-16
189,1,Nantucket Nectar,[Pomegranate Cherry],3.39,3.39,False,2018-01-16
190,1,Steak Crispy Tacos,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Cheese, Sour Cream]]",8.99,8.99,False,2018-01-25
190,1,Canned Soda,[Dr. Pepper],1.09,1.09,False,2018-01-25
191,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,False,2018-01-29
191,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,False,2018-01-29
192,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,11.25,False,2018-01-24
192,1,Chips and Guacamole,,4.45,4.45,False,2018-01-24
192,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,False,2018-01-24
192,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese]]",9.25,9.25,False,2018-01-24
